AATS8m,ATSC6c,ATSC2d,ATSC4d,ATSC8d,ATSC1p,ATSC3p,ATSC1i,ATSC3i,AATSC0m,AATSC8v,GATS3c,GATS4dv,GATS1v,GATS5p,BCUTm-1l,MINdssC,AETA_eta_FL,ZMIC1,GGI10,ATS4dv,AATS5v,ATSC2s,ATSC1Z,ATSC0p,ATSC7i,GATS7Z,GATS3m,GATS5m,SpMAD_DzZ,SpDiam_Dzv,SpMAD_Dzv,VR1_Dzp,VR2_Dzp,RNCG,Xp-6dv,MAXdssC,MIC4,PEOE_VSA5,EState_VSA2,AtomicNumber,AtomicMass,AtomicRadius,IonizationEnergy,Density,Mulliken EN,polarizability(A^3),electron affinity(kJ/mol),Relative molecular weight,permittivity,LogP,HBD,HBA,MPC,boiling_point,PH,temperature,time,Cost,SSA
60.36818889,0.097417667,-12.11418685,7.152249135,7.837370242,2.04876031,-3.769315624,12.38648055,-21.2120641,32.94325277,-3.294897112,0.573957074,1.075410922,0.730000936,0.825646086,11.67354494,-1.006453482,0.302594029,94.96151371,0.297520661,348.0,202.0685773,46.31972789,-24.85714286,4.556662903,15.12841755,2.472072072,0.932176824,0.565358935,4.854247232,55.42264308,5.738535095,67.90829389,4.527219593,0.210290681,0.289572821,-1.374444444,28.0923986,0.0,16.69035448,66.0,162.5,229.0,5.939,8.55,3.1,24.5,34.0,73.0938,36.7,-1.01,0.0,1.0,0.22,153.0,1.0,80.0,24.0,102.63972453890258,5203.874843773581
73.04197731,0.152410724,-16.34911243,6.523668639,16.12278107,1.871982895,-5.684038385,5.154344461,-57.79463757,31.55214939,-5.116956662,0.641172246,1.162029423,0.743908949,0.868810473,11.68507513,-0.980173184,0.310602614,137.3371196,0.396082032,630.0,200.2131536,59.14071511,-13.80622837,12.02257316,-37.6854775,0.910687789,0.918828681,0.973124161,9.614721244,217.8775064,10.0898902,231.4541068,7.013760813,0.158079404,1.555514643,-1.006453482,35.13895629,0.0,16.69035448,29.0,63.55,140.0,7.726,8.933,4.48,6.7,119.0,73.0938,36.7,-1.01,0.0,1.0,0.22,153.0,2.8,85.0,48.0,54.851512229126655,4422.528034761284
61.97752276,-0.040820404,-9.125,0.875,0.625,-0.859057085,-4.258655471,-9.817319175,-14.14473256,32.19924276,7.033927265,0.683677942,0.880683901,0.905118751,0.924100988,11.68535838,-1.201626316,0.306226346,51.91419037,0.079795939,403.0,173.5956997,49.20888889,-6.638367347,8.33672983,26.21142477,1.590641569,0.914533198,0.962249618,6.269816931,101.4973144,6.747084587,119.7569086,5.702709935,0.248236102,1.383384825,-0.962239701,33.37431703,0.0,11.12690298,63.0,151.964,233.0,5.67,5.24,3.1,27.7,83.0,73.0938,36.7,-1.01,0.0,1.0,0.22,153.0,6.989312977,140.0,120.0,76.61284052802338,5003.505903489309
65.42178739,0.179882103,-16.06616257,2.625708885,-7.950850662,2.587954934,-5.473522893,15.55713156,-29.86424533,31.38006423,6.635267151,0.555863249,1.011741891,0.702686588,0.898838323,11.65738717,-0.969946634,0.302319352,133.4277413,0.532292623,190.0,160.8430033,17.3128858,-2.222222222,5.536269929,-2.198696973,0.817065073,0.956198961,1.048955142,5.220180083,64.40734129,5.649229843,68.0731777,4.538211847,0.36872064,0.415807862,-0.906223755,38.05690812,0.0,0.0,28.0,58.693,163.0,7.64,8.912,4.4,6.8,112.0,32.042,32.7,-0.77,1.0,1.0,0.32,64.7,14.0,100.0,168.0,28.252857077154744,3803.566883723445
53.40389579616211,0.5683350731152343,-6.727073145181642,-0.2728063851347656,-4.577353394982421,2.066404050956055,-3.155167517933594,12.267345590123046,-19.80755324398828,46.968641084111326,9.141136607832031,0.632607102133789,1.1686455959785156,0.6125674769208984,1.0843450011328124,11.43379805044922,-1.3026970208290547,0.28496557387695315,71.73576161276367,0.29026295141210934,241.04296875,145.62820943556642,26.32990575949219,-12.766647246957032,4.4405832266201175,1.5250854582128908,1.4740113086435547,0.9622107987587891,0.9498976097480469,4.514358452256836,55.88585088527149,5.346982230195312,60.59411941246094,4.165118740078125,0.2595803410361328,0.3325655116855469,-1.241261407229492,32.72801647875977,0.08411777146875,5.6329961292714845,29.2529296875,65.48301109375,167.302734375,7.723529296875,5.570052734375,3.8729394531250003,10.66123046875,-12.3623046875,49.561124609375,53.3548828125,-1.102578125,0.4814047271189436,0.978515625,0.47105468749999996,127.43828125,7.004383349150391,95.068359375,50.681640625,1.0053473089816833,1504.2113017013526
53.40389579616211,0.5683350731152343,-6.727073145181642,-0.2728063851347656,-4.577353394982421,2.066404050956055,-3.155167517933594,12.267345590123046,-19.80755324398828,46.968641084111326,9.141136607832031,0.632607102133789,1.1686455959785156,0.6125674769208984,1.0843450011328124,11.43379805044922,-1.3026970208290547,0.28496557387695315,71.73576161276367,0.29026295141210934,241.04296875,145.62820943556642,26.32990575949219,-12.766647246957032,4.4405832266201175,1.5250854582128908,1.4740113086435547,0.9622107987587891,0.9498976097480469,4.514358452256836,55.88585088527149,5.346982230195312,60.59411941246094,4.165118740078125,0.2595803410361328,0.3325655116855469,-1.241261407229492,32.72801647875977,0.08411777146875,5.6329961292714845,29.2529296875,65.48301109375,167.302734375,7.723529296875,5.570052734375,3.8729394531250003,10.66123046875,-12.3623046875,49.561124609375,53.3548828125,-1.102578125,0.4814047271189436,0.978515625,0.47105468749999996,127.43828125,7.004383349150391,95.068359375,50.681640625,1.0053473089816833,1504.2113017013526
78.05968277321517,0.9914680457920658,-9.272853588490225,2.277491397770187,-5.846758922581168,2.253209288678791,-4.010700835522624,13.79925549643146,-23.64010956415967,32.18175700850638,-2.258177711907246,0.6187004208774212,1.0811252862077656,0.6729831359780072,1.0141569532026442,11.401191901659194,-1.1918451288810847,0.29067909691454097,84.42109688574672,0.4106046851043621,259.6818667650223,136.29005180883286,29.176321178949415,-12.27865915023642,4.225130880156206,3.487368867869523,1.2782885782350646,1.1075880595861385,0.9324609468070346,4.402621588551634,52.6686616995181,5.073463594959501,58.377594446891685,3.949019971780496,0.2820803988112055,0.2898084179400797,-1.3074778100180224,29.447866709255123,0.12904357635986613,3.364250012129923,34.704076170921326,78.54663744365573,157.53105350490037,7.873183814644813,7.8845469150543215,4.120369399334441,9.192495679855346,27.071366667747498,54.618672819292044,47.714699268341064,-1.0361623537540434,0.35924941728064763,0.9767835140228271,0.4085648995496957,130.7768517716539,7.158511923940074,80.54843727014452,49.02213478088379,1.013852382453024,2675.7445741061547
65.42178739,0.179882103,-16.06616257,2.625708885,-7.950850662,2.587954934,-5.473522893,15.55713156,-29.86424533,31.38006423,6.635267151,0.555863249,1.011741891,0.702686588,0.898838323,11.65738717,-0.969946634,0.302319352,133.4277413,0.532292623,190.0,160.8430033,17.3128858,-2.222222222,5.536269929,-2.198696973,0.817065073,0.956198961,1.048955142,5.220180083,64.40734129,5.649229843,68.0731777,4.538211847,0.36872064,0.415807862,-0.906223755,38.05690812,0.0,0.0,28.0,58.693,163.0,7.64,8.912,4.4,6.8,112.0,32.042,32.7,-0.77,1.0,1.0,0.32,64.7,14.0,100.0,168.0,28.252857077154744,3803.566883723445
68.29459776255567,0.44245404894369383,-12.85100434489992,3.7496060927857853,-6.731949647264168,2.3416342676104733,-4.567443631626485,14.216675839418558,-25.641795245938308,32.02533240607288,2.0709495633865656,0.5825226982485807,1.0525741945460854,0.7028222358248815,0.915470943191777,11.578068687887313,-1.0497500778225315,0.2989111441465674,110.22753400175517,0.45058488840966315,193.14214481413364,146.98166416577862,18.86138106207567,-5.2892302374956355,5.035980556352509,0.05220923071234801,1.0438691133956117,1.011075914296402,0.9592696287959379,4.9340132084060695,61.187695087592964,5.532297593748996,10.744065944490062,4.229400890783978,0.3238028160383672,0.35861333769316356,-1.1123981633141373,33.19386411306426,0.13340751905674805,2.9876050114226054,35.24335941672325,78.92632483840868,165.42978050943384,7.782155270084738,8.241104580382824,4.1977950504382395,9.394261340796948,50.883060693740845,40.520727751236954,44.097936084866525,-0.93299717977643,0.7115978467991413,0.9923776388168335,0.4156567391590035,96.71236344143847,10.331315840033795,95.46979122923541,116.9389263689518,9.990978491992024,3113.989518803138
61.97752276,-0.040820404,-9.125,0.875,0.625,-0.859057085,-4.258655471,-9.817319175,-14.14473256,32.19924276,7.033927265,0.683677942,0.880683901,0.905118751,0.924100988,11.68535838,-1.201626316,0.306226346,51.91419037,0.079795939,403.0,173.5956997,49.20888889,-6.638367347,8.33672983,26.21142477,1.590641569,0.914533198,0.962249618,6.269816931,101.4973144,6.747084587,119.7569086,5.702709935,0.248236102,1.383384825,-0.962239701,33.37431703,0.0,11.12690298,63.0,151.964,233.0,5.67,5.24,3.1,27.7,83.0,73.0938,36.7,-1.01,0.0,1.0,0.22,153.0,6.989312977,140.0,120.0,76.61284052802338,5003.505903489309
66.76538807564609,0.29282197919612923,-14.294764849153516,3.1580021424401226,-7.455735288303407,2.4421168755722142,-4.952642352338704,14.735522836470272,-27.295937991087058,31.81914731149831,4.3760174104140175,0.569088662683744,1.0402830770189921,0.7038362137285614,0.9013743363561247,11.624497118221322,-1.012621311999877,0.3008415321916644,122.00199800306649,0.4899063259338487,200.76753559708595,155.49644549815127,19.555578956424746,-4.899051354998887,5.229996822982532,-0.11442264539775515,0.9680936131396409,0.9771802729431208,1.1252087157884254,5.034338235391021,62.05140859818305,5.551399038605227,65.64586200273024,4.3913617091447685,0.3449366655439101,0.38310431576096726,-1.0159224014790562,35.81599024457343,0.06546845151518477,1.899926399732053,32.03823051601648,69.92340840371578,165.62506947465744,7.655459237650037,8.574741509170302,4.275059286590714,8.43653765693307,83.3928439244628,58.06335406127424,37.71570814698935,-0.8510594280064107,0.8388648927211761,0.9966392070055008,0.3558237494598861,82.39862679000802,12.029379822114672,97.28369756047991,140.1857392936945,20.216578084067763,3253.340825702236
90.27863140915768,1.1744838562952156,-8.815604308743401,-0.08757828472366613,-3.80234830388601,2.125490848073216,-4.054561799259741,12.799864722622942,-23.48285786523732,32.29736684021751,-6.607381359416207,0.6096579717196362,1.1214620769576928,0.6557667474775531,1.118732225282792,11.516816750785413,-1.2641101795576706,0.2926812610024619,74.03337365406632,0.3821662643690457,133.82447719573975,111.43759047484858,17.734820756903954,-3.3164042264261355,3.4429503670494137,1.858411321915897,1.2061595814116965,1.4041461524383179,0.9901692978874883,3.4253899703230646,36.25194015881238,4.219238184012097,40.35124312354047,3.4104623110671577,0.34392506820598534,0.15089191132414964,-1.2506329928832534,27.591844177123427,0.05072075361229706,2.1110323420113355,31.079309225082397,69.03201766145708,146.85293825622026,7.824296010494232,8.45564550638199,4.322657606247002,7.532040858268738,74.76143288612366,63.6875591524463,41.9869752407074,-1.0176399374008178,0.17713745905514786,0.9874043464660645,0.3115388140767867,141.45855594306317,7.181651416721719,73.43170751556062,37.61903715133667,1.033340234037496,2710.5350541413864
67.90768698077893,0.4045772425641253,-13.142665238757758,3.650724088756573,-8.987593234069404,2.39050278353764,-4.673205650823917,14.559122735574181,-26.380647116865667,32.02461624648415,2.644543107021065,0.5773125586309753,1.0512867712806173,0.7028040894865989,0.914974075848691,11.602228856954687,-1.0472399080925272,0.2995668117521947,113.31851143809946,0.46711489379579674,194.86034823954105,138.59062482380727,19.41680171513864,-5.377947100463812,5.079385800035855,-0.06602604087726222,1.0394755897657362,1.0085545527864923,0.9998763343505621,4.950386257257397,61.51968164592239,5.528581493528218,63.566838892722416,4.261568464770184,0.3296554669908364,0.36538448654985467,-1.0903367500014065,33.689735005324096,0.12127415342742313,3.107072014628698,48.31884575863378,77.63016801667735,166.40645225724728,7.714511229380965,8.396325308531523,4.208780078628506,9.365311174094677,61.40163505077362,40.48469833332098,42.56683857738972,-0.9153495807945727,0.7295022476246418,0.9945145845413208,0.39901315291853956,94.769182506493,10.504736350801924,95.36599135141957,120.830507427454,17.350763987162168,3244.229859451913
90.27863140915768,1.1744838562952156,-8.815604308743401,-0.08757828472366613,-3.80234830388601,2.125490848073216,-4.054561799259741,12.799864722622942,-23.48285786523732,32.29736684021751,-6.607381359416207,0.6096579717196362,1.1214620769576928,0.6557667474775531,1.118732225282792,11.516816750785413,-1.2641101795576706,0.2926812610024619,74.03337365406632,0.3821662643690457,133.82447719573975,111.43759047484858,17.734820756903954,-3.3164042264261355,3.4429503670494137,1.858411321915897,1.2061595814116965,1.4041461524383179,0.9901692978874883,3.4253899703230646,36.25194015881238,4.219238184012097,40.35124312354047,3.4104623110671577,0.34392506820598534,0.15089191132414964,-1.2506329928832534,27.591844177123427,0.05072075361229706,2.1110323420113355,31.079309225082397,69.03201766145708,146.85293825622026,7.824296010494232,8.45564550638199,4.322657606247002,7.532040858268738,74.76143288612366,63.6875591524463,41.9869752407074,-1.0176399374008178,0.17713745905514786,0.9874043464660645,0.3115388140767867,141.45855594306317,7.181651416721719,73.43170751556062,37.61903715133667,1.033340234037496,2710.5350541413864
68.21070554519258,0.4236161478944429,-12.931817512146255,3.7030612828486795,-6.0734206833579325,2.3429975326436487,-4.5794900765341096,14.21560847550467,-25.682075700587497,32.034730022606915,2.0774509171218245,0.5802528308880841,1.052638114995693,0.7066348730272222,0.9148433002609693,11.588593461066383,-1.0473680313142724,0.29918072798258977,110.57839418172331,0.4495619057508043,190.1483240853995,147.17183681744638,18.52757177734081,-4.9488765290157755,5.051656885771296,0.1845743937149364,1.0439296916003444,1.0152489383386871,0.9646100933432236,4.938452112580329,61.174882808485876,5.530793079468631,36.5115828867294,4.228996555633787,0.3269336305906544,0.3599631354736895,-1.1061486345229814,33.22084367007863,0.1297328932432953,3.029534046184088,35.2349651819095,78.88071619112152,165.71845692827486,7.769096189394593,8.26084459753906,4.203401389596635,9.358513568434866,53.42270649690181,40.255564903512735,43.941083858348435,-0.9310913000535219,0.719761837493036,0.9933118708431721,0.41473787070679613,95.81826349190614,10.56997822505991,95.95757465472266,118.87261927127838,11.17373955155179,3171.059721182894
80.4328158704055,0.9467307048695257,-9.072767745927178,-0.5293914496511569,-4.887664055564077,2.1518052117432784,-3.883283040197988,13.21081163978264,-23.02745501329153,32.26167848661259,-3.61411296263172,0.6225869097925093,1.106878092154228,0.6617386275674999,1.0180551133534261,11.42943392133256,-1.1951460446846678,0.29157464082975604,81.8963231172157,0.38065561976345114,269.8716364670379,133.73573052903265,30.17878860334359,-11.93319891829373,4.25015543150873,3.968089758900995,1.5812371127199076,1.1605825561365375,0.9385139489822711,4.287573905474574,53.358833808633776,5.04967125493073,59.53952205230106,3.9450056048771094,0.2855983520949263,0.30550254052040005,-1.3218660375702145,29.160249421723883,0.1586863798708407,3.921688201139099,33.99760251422413,76.71024408022134,156.11577291114486,7.9025593198547135,8.0883680491898,4.175513000926076,8.644067680719308,34.43670070893131,55.4095988976184,47.305050308536735,-1.0376847848293653,0.3404125113558023,0.9793814143631607,0.39817954392010385,132.52927804640404,7.4740975497487305,80.58823027015096,46.409783786395565,1.0335260612102104,2827.269830530925
